Date of Encashment,Name of the Political Party,Denomination
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,1000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,1000000
2022-10-15,BHARTIYA JANTA PARTY,1000000
2022-10-15,BHARTIYA JANTA PARTY,1000000
2022-10-15,BHARTIYA JANTA PARTY,1000000
2022-10-15,BHARTIYA JANTA PARTY,1000000
2022-10-15,BHARTIYA JANTA PARTY,1000000
2022-10-15,BHARTIYA JANTA PARTY,1000000
2022-10-15,BHARTIYA JANTA PARTY,1000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,1000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-15,BHARTIYA JANTA PARTY,10000000
2022-10-18,BHARTIYA JANTA PARTY,10000000
2022-10-18,BHARTIYA JANTA PARTY,10000000
2022-10-18,BHARTIYA JANTA PARTY,10000000
2022-10-18,BHARTIYA JANTA PARTY,10000000
2022-10-18,BHARTIYA JANTA PARTY,10000000
2022-10-18,BHARTIYA JANTA PARTY,10000000
2022-10-18,BHARTIYA JANTA PARTY,10000000
2022-10-18,BHARTIYA JANTA PARTY,10000000
2022-10-18,BHARTIYA JANTA PARTY,10000000
2022-10-18,BHARTIYA JANTA PARTY,10000000
2022-10-18,BHARTIYA JANTA PARTY,10000000
2022-10-18,BHARTIYA JANTA PARTY,10000000
2022-10-18,BHARTIYA JANTA PARTY,1000000
2022-10-18,BHARTIYA JANTA PARTY,1000000
2022-10-18,BHARTIYA JANTA PARTY,1000000
2022-10-18,BHARTIYA JANTA PARTY,1000000
2022-10-18,BHARTIYA JANTA PARTY,1000000
2022-10-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
2022-10-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
2022-10-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
2022-10-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
2022-10-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
2022-10-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
2022-10-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
2022-10-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
2022-10-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
2022-10-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
2022-10-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
2022-10-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
2022-10-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
2022-10-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
2022-10-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
2022-10-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
2022-10-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
2022-10-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
2022-10-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
2022-10-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
2022-10-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
2022-10-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
2022-10-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
2022-10-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
2022-10-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
2022-10-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
2022-10-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
2022-10-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
2022-10-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
2022-10-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
2022-10-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
2022-10-20,AAM AADMI PARTY,10000000
2022-10-20,AAM AADMI PARTY,10000000
2022-10-20,AAM AADMI PARTY,10000000
2022-10-20,AAM AADMI PARTY,10000000
2022-10-20,AAM AADMI PARTY,10000000
2022-10-20,AAM AADMI PARTY,1000000
2022-10-20,AAM AADMI PARTY,1000000
2022-10-20,AAM AADMI PARTY,1000000
2022-10-20,AAM AADMI PARTY,1000000
2022-10-20,AAM AADMI PARTY,1000000
2022-10-20,AAM AADMI PARTY,1000000
2022-10-20,AAM AADMI PARTY,1000000
2022-10-20,AAM AADMI PARTY,1000000
2022-10-20,AAM AADMI PARTY,1000000
2022-10-20,AAM AADMI PARTY,1000000
2022-10-20,AAM AADMI PARTY,1000000
2022-10-20,AAM AADMI PARTY,1000000
2022-10-20,AAM AADMI PARTY,1000000
2022-10-20,AAM AADMI PARTY,1000000
2022-10-20,JANASENA PARTY,10000000
2022-10-20,JANASENA PARTY,10000000
2022-10-21,AAM AADMI PARTY,1000000
2022-10-21,AAM AADMI PARTY,1000000
2022-10-21,AAM AADMI PARTY,1000000
2022-10-21,AAM AADMI PARTY,1000000
2022-10-21,AAM AADMI PARTY,1000000
2022-10-21,BHARTIYA JANTA PARTY,10000000
2022-10-21,BHARTIYA JANTA PARTY,10000000
2022-10-21,BHARTIYA JANTA PARTY,10000000
2022-10-21,BHARTIYA JANTA PARTY,10000000
2022-10-21,BHARTIYA JANTA PARTY,10000000
2022-10-21,BHARTIYA JANTA PARTY,10000000
2022-10-21,BHARTIYA JANTA PARTY,10000000
2022-10-21,BHARTIYA JANTA PARTY,10000000
2022-10-21,BHARTIYA JANTA PARTY,10000000
2022-10-21,BHARTIYA JANTA PARTY,10000000
2022-10-21,BHARTIYA JANTA PARTY,10000000
2022-10-21,BHARTIYA JANTA PARTY,10000000
2022-10-21,BHARTIYA JANTA PARTY,10000000
2022-10-21,BHARTIYA JANTA PARTY,10000000
2022-10-21,BHARTIYA JANTA PARTY,10000000
2022-10-21,BHARTIYA JANTA PARTY,10000000
2022-10-21,BHARTIYA JANTA PARTY,10000000
2022-10-21,BHARTIYA JANTA PARTY,10000000
2022-10-21,BHARTIYA JANTA PARTY,10000000
2022-10-21,BHARTIYA JANTA PARTY,10000000
2022-10-21,BHARTIYA JANTA PARTY,10000000
2022-10-21,BHARTIYA JANTA PARTY,10000000
2022-10-21,BHARTIYA JANTA PARTY,10000000
2022-10-21,BHARTIYA JANTA PARTY,10000000
2022-10-21,BHARTIYA JANTA PARTY,10000000
2022-10-21,BHARTIYA JANTA PARTY,10000000
2022-10-21,BHARTIYA JANTA PARTY,10000000
2022-10-21,BHARTIYA JANTA PARTY,10000000
2022-10-21,BHARTIYA JANTA PARTY,10000000
2022-10-21,BHARTIYA JANTA PARTY,10000000
2022-10-21,BHARTIYA JANTA PARTY,10000000
2022-11-14,AAM AADMI PARTY,10000000
2022-11-14,AAM AADMI PARTY,10000000
2022-11-14,AAM AADMI PARTY,10000000
2022-11-14,AAM AADMI PARTY,10000000
2022-11-14,AAM AADMI PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,BHARTIYA JANTA PARTY,10000000
2022-11-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
2022-11-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
2022-11-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
2022-11-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
2022-11-16,BHARTIYA JANTA PARTY,10000000
2022-11-16,BHARTIYA JANTA PARTY,10000000
2022-11-16,BHARTIYA JANTA PARTY,10000000
2022-11-16,BHARTIYA JANTA PARTY,10000000
2022-11-16,BHARTIYA JANTA PARTY,10000000
2022-11-16,BHARTIYA JANTA PARTY,10000000
2022-11-16,BHARTIYA JANTA PARTY,10000000
2022-11-16,BHARTIYA JANTA PARTY,10000000
2022-11-16,BHARTIYA JANTA PARTY,1000000
2022-11-16,BHARTIYA JANTA PARTY,1000000
2022-11-16,BHARTIYA JANTA PARTY,100000
2022-11-16,BHARTIYA JANTA PARTY,10000000
2022-11-16,BHARTIYA JANTA PARTY,10000000
2022-11-16,BHARTIYA JANTA PARTY,10000000
2022-11-16,BHARTIYA JANTA PARTY,10000000
2022-11-16,BHARTIYA JANTA PARTY,10000000
2022-11-16,BHARTIYA JANTA PARTY,10000000
2022-11-16,BHARTIYA JANTA PARTY,10000000
2022-11-16,BHARTIYA JANTA PARTY,10000000
2022-11-16,BHARTIYA JANTA PARTY,10000000
2022-11-16,BHARTIYA JANTA PARTY,10000000
2022-11-16,BHARTIYA JANTA PARTY,10000000
2022-11-16,BHARTIYA JANTA PARTY,10000000
2022-11-16,BHARTIYA JANTA PARTY,10000000
2022-11-16,BHARTIYA JANTA PARTY,10000000
2022-11-16,BHARTIYA JANTA PARTY,10000000
2022-11-16,BHARTIYA JANTA PARTY,10000000
2022-11-16,BHARTIYA JANTA PARTY,10000000
2022-11-16,BHARTIYA JANTA PARTY,10000000
2022-11-16,BHARTIYA JANTA PARTY,10000000
2022-11-16,BHARTIYA JANTA PARTY,10000000
2022-11-16,BHARTIYA JANTA PARTY,10000000
2022-11-16,BHARTIYA JANTA PARTY,10000000
2022-11-16,BHARTIYA JANTA PARTY,10000000
2022-11-16,BHARTIYA JANTA PARTY,10000000
2022-11-16,BHARTIYA JANTA PARTY,10000000
